field1,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
24838,2024,67,596,Work,Best Choral Performance,Sheehan: Akathist,"Elaine Kelly, conductor; Melissa Attebury, Stephen Sands & Benedict Sheehan, chorus masters (Elizabeth Bates, Paul D'Arcy, Tynan Davis, Aine Hakamatsuka, Steven Hrycelak, Helen Karloski, Enrico Lagasca, Edmund Milly, Fotina Naumenko, Neil Netherly, Timothy Parsons, Stephen Sands, Miriam Sheehan & Pamela Terry; Novus NY; Artefact Ensemble, The Choir Of Trinity Wall Street, Downtown Voices & Trinity Youth Chorus)",FALSE
24839,2024,67,596,Work,Best Choral Performance,A Dream So Bright - Choral Music Of Jake Runestad,"Eric Holtan, conductor (Jeffrey Biegel; True Concord Orchestra; True Concord Voices)",FALSE
24840,2024,67,596,Work,Best Choral Performance,Handel: Israel In Egypt,"Jeannette Sorrell, conductor (Margaret Carpenter Haigh, Daniel Moody, Molly Netter, Jacob Perry & Edward Vogel; Apollo's Fire; Apollo's Singers)",FALSE
24841,2024,67,596,Work,Best Choral Performance,Clear Voices In The Dark,"Matthew Guard, conductor (Carrie Cheron, Nathan Hodgson, Helen Karloski & Clare McNamara; Skylark Vocal Ensemble)",FALSE
24842,2024,67,596,Work,Best Choral Performance,Ochre,"Donald Nally, conductor (The Crossing)",TRUE
24843,2024,67,601,Work,Best Contemporary Classical Composition,Casarrubios: Seven For Solo Cello,"Andrea Casarrubios, composer (Andrea Casarrubios)",FALSE
24844,2024,67,601,Work,Best Contemporary Classical Composition,Lang: Composition As Explanation,"David Lang, composer (Eighth Blackbird)",FALSE
24845,2024,67,601,Work,Best Contemporary Classical Composition,Saariaho: Adriana Mater,"Kaija Saariaho, composer; Amin Maalouf, librettist (Esa-Pekka Salonen, Fleur Barron, Nicholas Phan, Christopher Purves, Axelle Fanyo, San Francisco Symphony Chorus & Orchestra)",FALSE
24846,2024,67,601,Work,Best Contemporary Classical Composition,Coleman: Revelry,"Valerie Coleman, composer (Decoda)",FALSE
24847,2024,67,601,Work,Best Contemporary Classical Composition,Ortiz: Revoluci贸n Diamantina,"Gabriela Ortiz, composer (Gustavo Dudamel, Los Angeles Philharmonic & Los Angeles Master Chorale)",TRUE
24848,2024,67,609,Work,Best Country Song,TEXAS HOLD 'EM,"Brian Bates, Atia Boggs, Beyonc茅, Elizabeth Lowell Boland, Megan B眉low, Nate Ferraro & Raphael Saadiq, songwriters (Beyonc茅)",FALSE
24849,2024,67,609,Work,Best Country Song,I Am Not Okay,"Casey Brown, Jason DeFord, Ashley Gorley & Taylor Phillips, songwriters (Jelly Roll)",FALSE
24850,2024,67,609,Work,Best Country Song,I Had Some Help,"Louis Bell, Ashley Gorley, Hoskins, Austin Post, Ernest Smith, Ryan Vojtesak, Morgan Wallen & Chandler Paul Walters, songwriters (Post Malone Featuring Morgan Wallen)",FALSE
24851,2024,67,609,Work,Best Country Song,A Bar Song (Tipsy),"Sean Cook, Chibueze Collins Obinna & Nevin Sastry, songwriters (Shaboozey)",FALSE
24852,2024,67,609,Work,Best Country Song,The Architect,"Shane McAnally, Kacey Musgraves & Josh Osborne, songwriters (Kacey Musgraves)",TRUE
24853,2024,67,610,Work,Best Country Album,Higher,Chris Stapleton,FALSE
24854,2024,67,610,Work,Best Country Album,Deeper Well,Kacey Musgraves,FALSE
24855,2024,67,610,Work,Best Country Album,Whirlwind,Lainey Wilson,FALSE
24856,2024,67,610,Work,Best Country Album,F-1 Trillion,Post Malone,FALSE
24857,2024,67,610,Work,Best Country Album,COWBOY CARTER,Beyonc茅,TRUE
24858,2024,67,611,Work,Best Bluegrass Album,I Built A World,Bronwyn Keith-Hynes,FALSE
24859,2024,67,611,Work,Best Bluegrass Album,Dan Tyminski: Live From The Ryman,Dan Tyminski,FALSE
24860,2024,67,611,Work,Best Bluegrass Album,No Fear,Sister Sadie,FALSE
24861,2024,67,611,Work,Best Bluegrass Album,Songs Of Love And Life,The Del McCoury Band,FALSE
24862,2024,67,611,Work,Best Bluegrass Album,Earl Jam,Tony Trischka,FALSE
24863,2024,67,611,Work,Best Bluegrass Album,Live Vol. 1,Billy Strings,TRUE
24864,2024,67,612,Work,Best Instrumental Composition,"I Swear, I Really Wanted To Make A \","Andr茅 3000, Surya Botofasina, Nate Mercereau & Carlos Ni帽o, composers (Andr茅 3000)",FALSE
24865,2024,67,612,Work,Best Instrumental Composition,Remembrance,"Chick Corea, composer (Chick Corea & B茅la Fleck)",FALSE
24866,2024,67,612,Work,Best Instrumental Composition,Communion,"Christopher Zuar, composer (Christopher Zuar Orchestra)",FALSE
24867,2024,67,612,Work,Best Instrumental Composition,At Last,"Shelton G. Berg, composer (Shelly Berg)",FALSE
24868,2024,67,612,Work,Best Instrumental Composition,Strands,"Pascal Le Boeuf, composer (Akropolis Reed Quintet, Pascal Le Boeuf & Christian Euman)",TRUE
24869,2024,67,613,Work,Best Score Soundtrack For Visual Media (Includes Film And Television),The Color Purple,"Kris Bowers, composer",FALSE
24870,2024,67,613,Work,Best Score Soundtrack For Visual Media (Includes Film And Television),American Fiction,"Laura Karpman, composer",FALSE
24871,2024,67,613,Work,Best Score Soundtrack For Visual Media (Includes Film And Television),Shogun,"Nick Chuba, Atticus Ross & Leopold Ross, composers",FALSE
24872,2024,67,613,Work,Best Score Soundtrack For Visual Media (Includes Film And Television),Challengers,"Trent Reznor & Atticus Ross, composers",FALSE
24873,2024,67,613,Work,Best Score Soundtrack For Visual Media (Includes Film And Television),Dune: Part Two,"Hans Zimmer, composer",TRUE
24874,2024,67,614,Work,Best Song Written For Visual Media,Better Place [From \,"Amy Allen, Shellback & Justin Timberlake, songwriters (*NSYNC & Justin Timberlake)",FALSE
24875,2024,67,614,Work,Best Song Written For Visual Media,Can't Catch Me Now [From \,"Daniel Nigro & Olivia Rodrigo, songwriters (Olivia Rodrigo)",FALSE
24876,2024,67,614,Work,Best Song Written For Visual Media,Ain't No Love In Oklahoma [From \,"Jessi Alexander, Luke Combs & Jonathan Singleton, songwriters (Luke Combs)",FALSE
24877,2024,67,614,Work,Best Song Written For Visual Media,Love Will Survive [From \,"Walter Afanasieff, Charlie Midnight, Kara Talve & Hans Zimmer, songwriters (Barbra Streisand)",FALSE
24878,2024,67,614,Work,Best Song Written For Visual Media,It Never Went Away [From 鈥淎merican Symphony鈥漖,"Jon Batiste & Dan Wilson, songwriters (Jon Batiste)",TRUE
24879,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,In Utero,"Doug Cunningham & Jason Noto, art directors (Nirvana)",FALSE
24880,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,Hounds Of Love The Boxes Of Lost At Sea,"Kate Bush & Albert McIntosh, art directors (Kate Bush)",FALSE
24881,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,Half Living Things,"Nick Azinas & Mike Hicks, art directors (Alpha Wolf)",FALSE
24882,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,We Blame Chicago,"Rebeka Arce & Farbod Kokabi, art directors (90 Day Men)",FALSE
24883,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,Unsuk Chin,"Takahiro Kurashima & Marek Polewski, art directors (Unsuk Chin & Berliner Philharmoniker)",FALSE
24884,2024,67,615,Work,Best Boxed Or Special Limited Edition Package,Mind Games,"Simon Hilton & Sean Ono Lennon, art directors (John Lennon)",TRUE
24885,2024,67,618,Work,"Best Arrangement, Instrumental Or A Cappella",Rhapsody In Blue(Grass),"B茅la Fleck, arranger (B茅la Fleck Featuring Michael Cleveland, Sierra Hull, Justin Moses, Mark Schatz & Bryan Sutton)",FALSE
24886,2024,67,618,Work,"Best Arrangement, Instrumental Or A Cappella",Rose Without The Thorns,"Erin Bentlage, Alexander Lloyd Blake, Scott Hoying, A.J. Sealy & Amanda Taylor, arrangers (Scott Hoying Featuring s盲je & Tonality)",FALSE
24887,2024,67,618,Work,"Best Arrangement, Instrumental Or A Cappella",Silent Night,"Erin Bentlage, Sara Gazarek, Johnaye Kendrick & Amanda Taylor, arrangers (s盲je)",FALSE
24888,2024,67,618,Work,"Best Arrangement, Instrumental Or A Cappella",Baby Elephant Walk - Encore,"Michael League, arranger (Snarky Puppy)",FALSE
24889,2024,67,618,Work,"Best Arrangement, Instrumental Or A Cappella",Bridge Over Troubled Water,"Jacob Collier, Tori Kelly & John Legend, arrangers (Jacob Collier Featuring John Legend & Tori Kelly)",TRUE
24890,2024,67,619,Work,"Best Arrangement, Instruments And Vocals",Last Surprise (From \,"Charlie Rosen & Jake Silverman, arrangers (The 8-Bit Big Band Featuring Jonah Nilsson & Button Masher)",FALSE
24891,2024,67,619,Work,"Best Arrangement, Instruments And Vocals",b i g f e e l i n g s,"Chris Greatti, Zach Tenorio & Willow, arrangers (WILLOW)",FALSE
24892,2024,67,619,Work,"Best Arrangement, Instruments And Vocals",The Sound Of Silence,"Cody Fry, arranger (Cody Fry Featuring Sleeping At Last)",FALSE
24893,2024,67,619,Work,"Best Arrangement, Instruments And Vocals",Always Come Back,"Matt Jones, John Legend & Sufjan Stevens, arrangers (John Legend)",FALSE
24894,2024,67,619,Work,"Best Arrangement, Instruments And Vocals",Alma,"Erin Bentlage, Sara Gazarek, Johnaye Kendrick & Amanda Taylor, arrangers (s盲je Featuring Regina Carter)",TRUE
24895,2024,67,620,Work,Best Recording Package,Jug Band Millionaire,"Andrew Wong & Julie Yeh, art directors (The Muddy Basin Ramblers)",FALSE
24896,2024,67,620,Work,Best Recording Package,F-1 Trillion,"Archie Lee Coates IV, Jeffrey Franklin, Bobby Greenleaf, Blossom Liu, Kylie McMahon, Ana Cecilia Thompson Motta & Austin Post, art directors (Post Malone)",FALSE
24897,2024,67,620,Work,Best Recording Package,Hounds Of Love The Baskerville Edition,"Kate Bush & Albert McIntosh, art directors (Kate Bush)",FALSE
